#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:37:39 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:37:39	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7.5&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.5	iso	r	  9.410	0.014	  9.085	  4.287	3.790	 -5.968	 -6.042	 0.400	 0.513	 1.247	    45.11	 0.5326	   0.000	 3.31e-01
 7.5	iso	r	  9.410	0.014	  9.085	  4.287	3.788	 -5.967	 -6.040	 0.402	 0.518	 1.241	    44.80	 0.5292	   0.000	 3.31e-01
 7.5	iso	r	  9.410	0.014	  9.085	  4.287	3.787	 -5.967	 -6.038	 0.406	 0.523	 1.236	    44.48	 0.5259	   0.000	 3.31e-01
 7.5	iso	r	  9.410	0.014	  9.085	  4.287	3.785	 -5.967	 -6.035	 0.408	 0.528	 1.230	    44.17	 0.5225	   0.000	 3.31e-01
 7.5	iso	r	  9.411	0.014	  9.085	  4.286	3.784	 -5.966	 -6.033	 0.412	 0.534	 1.224	    43.85	 0.5191	   0.000	 3.31e-01
 7.5	iso	r	  9.411	0.014	  9.085	  4.286	3.782	 -5.966	 -6.030	 0.414	 0.539	 1.218	    43.54	 0.5158	   0.000	 3.31e-01
 7.5	iso	r	  9.411	0.014	  9.085	  4.286	3.781	 -5.966	 -6.028	 0.418	 0.544	 1.212	    43.22	 0.5124	   0.000	 3.31e-01
 7.5	iso	r	  9.411	0.014	  9.085	  4.286	3.780	 -5.965	 -6.026	 0.420	 0.549	 1.207	    42.91	 0.5091	   0.000	 3.31e-01
 7.5	iso	r	  9.412	0.014	  9.085	  4.286	3.778	 -5.965	 -6.023	 0.424	 0.554	 1.201	    42.59	 0.5057	   0.000	 3.31e-01
 7.5	iso	r	  9.412	0.014	  9.085	  4.286	3.777	 -5.965	 -6.021	 0.426	 0.559	 1.195	    42.28	 0.5023	   0.000	 3.31e-01
 7.5	iso	r	  9.412	0.014	  9.085	  4.286	3.776	 -5.964	 -6.018	 0.430	 0.565	 1.189	    41.96	 0.4990	   0.000	 3.31e-01
 7.5	iso	r	  9.412	0.014	  9.085	  4.286	3.774	 -5.964	 -6.016	 0.432	 0.570	 1.183	    41.65	 0.4956	   0.000	 3.31e-01
 7.5	iso	r	  9.412	0.014	  9.085	  4.286	3.773	 -5.964	 -6.014	 0.436	 0.575	 1.178	    41.33	 0.4923	   0.000	 3.31e-01
 7.5	iso	r	  9.413	0.014	  9.085	  4.285	3.771	 -5.963	 -6.011	 0.438	 0.580	 1.172	    41.02	 0.4889	   0.000	 3.31e-01
 7.5	iso	r	  9.413	0.014	  9.085	  4.285	3.770	 -5.963	 -6.009	 0.441	 0.585	 1.166	    40.70	 0.4855	   0.000	 3.31e-01
 7.5	iso	r	  9.413	0.014	  9.085	  4.285	3.769	 -5.963	 -6.006	 0.444	 0.590	 1.160	    40.39	 0.4822	   0.000	 3.31e-01
 7.5	iso	r	  9.413	0.014	  9.085	  4.285	3.767	 -5.962	 -6.004	 0.447	 0.596	 1.154	    40.07	 0.4788	   0.000	 3.31e-01
 7.5	iso	r	  9.414	0.014	  9.085	  4.285	3.766	 -5.962	 -6.002	 0.450	 0.601	 1.149	    39.76	 0.4755	   0.000	 3.31e-01
 7.5	iso	r	  9.414	0.014	  9.086	  4.285	3.764	 -5.962	 -5.998	 0.454	 0.607	 1.143	    39.44	 0.4721	   0.000	 3.31e-01
 7.5	iso	r	  9.414	0.014	  9.086	  4.284	3.763	 -5.961	 -5.995	 0.456	 0.613	 1.137	    39.13	 0.4687	   0.000	 3.31e-01
 7.5	iso	r	  9.414	0.014	  9.086	  4.284	3.762	 -5.961	 -5.991	 0.460	 0.619	 1.131	    38.81	 0.4654	   0.000	 3.31e-01
 7.5	iso	r	  9.415	0.014	  9.086	  4.284	3.760	 -5.961	 -5.988	 0.463	 0.625	 1.126	    38.50	 0.4620	   0.000	 3.31e-01
 7.5	iso	r	  9.415	0.014	  9.086	  4.284	3.759	 -5.960	 -5.985	 0.466	 0.631	 1.120	    38.18	 0.4587	   0.000	 3.31e-01
 7.5	iso	r	  9.415	0.014	  9.086	  4.284	3.757	 -5.960	 -5.981	 0.469	 0.637	 1.114	    37.87	 0.4553	   0.000	 3.31e-01
 7.5	iso	r	  9.415	0.014	  9.086	  4.284	3.756	 -5.960	 -5.978	 0.472	 0.643	 1.108	    37.55	 0.4519	   0.000	 3.31e-01
 7.5	iso	r	  9.416	0.014	  9.086	  4.284	3.755	 -5.959	 -5.974	 0.475	 0.649	 1.103	    37.24	 0.4486	   0.000	 3.31e-01
 7.5	iso	r	  9.416	0.014	  9.086	  4.284	3.753	 -5.959	 -5.971	 0.478	 0.656	 1.097	    36.92	 0.4452	   0.000	 3.31e-01
 7.5	iso	r	  9.416	0.014	  9.086	  4.283	3.752	 -5.959	 -5.968	 0.481	 0.662	 1.091	    36.61	 0.4419	   0.000	 3.31e-01
 7.5	iso	r	  9.416	0.014	  9.086	  4.283	3.750	 -5.958	 -5.964	 0.484	 0.668	 1.085	    36.29	 0.4385	   0.000	 3.31e-01
 7.5	iso	r	  9.417	0.014	  9.086	  4.283	3.749	 -5.958	 -5.961	 0.487	 0.674	 1.080	    35.98	 0.4351	   0.000	 3.31e-01
 7.5	iso	r	  9.417	0.014	  9.086	  4.283	3.748	 -5.958	 -5.958	 0.490	 0.680	 1.074	    35.66	 0.4318	   0.000	 3.31e-01
 7.5	iso	r	  9.417	0.014	  9.086	  4.283	3.746	 -5.957	 -5.954	 0.493	 0.686	 1.068	    35.35	 0.4284	   0.000	 3.31e-01
 7.5	iso	r	  9.417	0.014	  9.086	  4.283	3.745	 -5.957	 -5.951	 0.496	 0.692	 1.063	    35.03	 0.4251	   0.000	 3.31e-01
 7.5	iso	r	  9.417	0.014	  9.086	  4.283	3.744	 -5.956	 -5.948	 0.499	 0.698	 1.057	    34.72	 0.4217	   0.000	 3.31e-01
 7.5	iso	r	  9.418	0.014	  9.086	  4.282	3.742	 -5.956	 -5.944	 0.504	 0.704	 1.051	    34.40	 0.4183	   0.000	 3.31e-01
 7.5	iso	r	  9.418	0.014	  9.086	  4.282	3.741	 -5.956	 -5.939	 0.510	 0.711	 1.045	    34.09	 0.4150	   0.000	 3.31e-01
 7.5	iso	r	  9.418	0.014	  9.086	  4.282	3.739	 -5.956	 -5.935	 0.516	 0.718	 1.040	    33.77	 0.4116	   0.000	 3.31e-01
 7.5	iso	r	  9.418	0.014	  9.086	  4.282	3.738	 -5.955	 -5.930	 0.522	 0.724	 1.034	    33.46	 0.4082	   0.000	 3.31e-01
 7.5	iso	r	  9.419	0.014	  9.086	  4.282	3.736	 -5.955	 -5.926	 0.527	 0.731	 1.028	    33.14	 0.4049	   0.000	 3.31e-01
 7.5	iso	r	  9.419	0.014	  9.086	  4.282	3.735	 -5.954	 -5.922	 0.533	 0.737	 1.023	    32.83	 0.4015	   0.000	 3.31e-01
 7.5	iso	r	  9.419	0.014	  9.086	  4.282	3.734	 -5.954	 -5.917	 0.539	 0.744	 1.017	    32.51	 0.3982	   0.000	 3.31e-01
 7.5	iso	r	  9.419	0.014	  9.086	  4.282	3.732	 -5.954	 -5.913	 0.545	 0.751	 1.011	    32.20	 0.3948	   0.000	 3.31e-01
 7.5	iso	r	  9.420	0.014	  9.086	  4.281	3.731	 -5.954	 -5.908	 0.551	 0.757	 1.005	    31.88	 0.3914	   0.000	 3.31e-01
 7.5	iso	r	  9.420	0.014	  9.086	  4.281	3.730	 -5.953	 -5.904	 0.557	 0.764	 1.000	    31.57	 0.3881	   0.000	 3.31e-01
 7.5	iso	r	  9.420	0.014	  9.086	  4.281	3.728	 -5.953	 -5.900	 0.563	 0.770	 0.994	    31.25	 0.3847	   0.000	 3.31e-01
 7.5	iso	r	  9.420	0.014	  9.087	  4.281	3.727	 -5.952	 -5.895	 0.568	 0.777	 0.988	    30.94	 0.3814	   0.000	 3.31e-01
 7.5	iso	r	  9.421	0.014	  9.087	  4.281	3.725	 -5.952	 -5.891	 0.574	 0.784	 0.983	    30.62	 0.3780	   0.000	 3.31e-01
 7.5	iso	r	  9.421	0.014	  9.087	  4.281	3.724	 -5.952	 -5.887	 0.580	 0.790	 0.977	    30.31	 0.3746	   0.000	 3.31e-01
 7.5	iso	r	  9.421	0.014	  9.087	  4.281	3.722	 -5.951	 -5.882	 0.586	 0.797	 0.971	    29.99	 0.3713	   0.000	 3.31e-01
 7.5	iso	r	  9.421	0.014	  9.087	  4.280	3.721	 -5.951	 -5.878	 0.592	 0.804	 0.966	    29.68	 0.3679	   0.000	 3.31e-01
 7.5	iso	r	  9.422	0.014	  9.087	  4.280	3.720	 -5.951	 -5.874	 0.598	 0.810	 0.960	    29.36	 0.3645	   0.000	 3.31e-01
 7.5	iso	r	  9.422	0.014	  9.087	  4.280	3.718	 -5.950	 -5.869	 0.604	 0.817	 0.954	    29.04	 0.3612	   0.000	 3.31e-01
 7.5	iso	r	  9.422	0.014	  9.087	  4.280	3.717	 -5.950	 -5.865	 0.610	 0.823	 0.949	    28.73	 0.3578	   0.000	 3.31e-01
 7.5	iso	r	  9.422	0.014	  9.087	  4.280	3.716	 -5.950	 -5.860	 0.616	 0.830	 0.943	    28.41	 0.3545	   0.000	 3.31e-01
 7.5	iso	r	  9.423	0.014	  9.087	  4.280	3.714	 -5.949	 -5.856	 0.621	 0.836	 0.937	    28.10	 0.3511	   0.000	 3.31e-01
 7.5	iso	r	  9.423	0.014	  9.087	  4.280	3.713	 -5.949	 -5.852	 0.627	 0.843	 0.932	    27.78	 0.3477	   0.000	 3.31e-01
 7.5	iso	r	  9.423	0.014	  9.087	  4.280	3.711	 -5.949	 -5.847	 0.633	 0.850	 0.926	    27.47	 0.3444	   0.000	 3.31e-01
 7.5	iso	r	  9.423	0.014	  9.087	  4.279	3.710	 -5.948	 -5.843	 0.639	 0.856	 0.920	    27.15	 0.3410	   0.000	 3.31e-01
 7.5	iso	r	  9.423	0.014	  9.087	  4.279	3.709	 -5.948	 -5.838	 0.645	 0.863	 0.915	    26.84	 0.3376	   0.000	 3.31e-01
 7.5	iso	r	  9.424	0.014	  9.087	  4.279	3.707	 -5.948	 -5.834	 0.651	 0.870	 0.909	    26.52	 0.3343	   0.000	 3.31e-01
 7.5	iso	r	  9.424	0.014	  9.087	  4.279	3.706	 -5.947	 -5.830	 0.657	 0.876	 0.903	    26.21	 0.3309	   0.000	 3.31e-01
 7.5	iso	r	  9.424	0.014	  9.087	  4.279	3.704	 -5.947	 -5.825	 0.663	 0.883	 0.898	    25.89	 0.3276	   0.000	 3.31e-01
 7.5	iso	r	  9.424	0.014	  9.087	  4.279	3.703	 -5.947	 -5.821	 0.671	 0.891	 0.892	    25.58	 0.3242	   0.000	 3.31e-01
 7.5	iso	r	  9.425	0.014	  9.087	  4.278	3.702	 -5.946	 -5.817	 0.679	 0.899	 0.886	    25.26	 0.3208	   0.000	 3.31e-01
 7.5	iso	r	  9.425	0.014	  9.087	  4.278	3.700	 -5.946	 -5.812	 0.687	 0.907	 0.881	    24.95	 0.3175	   0.000	 3.31e-01
 7.5	iso	r	  9.425	0.014	  9.087	  4.278	3.699	 -5.946	 -5.808	 0.695	 0.915	 0.875	    24.63	 0.3141	   0.000	 3.31e-01
 7.5	iso	r	  9.425	0.014	  9.087	  4.278	3.697	 -5.945	 -5.803	 0.704	 0.923	 0.869	    24.32	 0.3107	   0.000	 3.31e-01
 7.5	iso	r	  9.426	0.014	  9.087	  4.278	3.696	 -5.945	 -5.798	 0.713	 0.931	 0.864	    24.00	 0.3074	   0.000	 3.31e-01
 7.5	iso	r	  9.426	0.014	  9.087	  4.278	3.695	 -5.945	 -5.792	 0.722	 0.939	 0.858	    23.69	 0.3040	   0.000	 3.31e-01
 7.5	iso	r	  9.426	0.014	  9.087	  4.278	3.693	 -5.944	 -5.786	 0.732	 0.947	 0.853	    23.37	 0.3006	   0.000	 3.31e-01
 7.5	iso	r	  9.426	0.014	  9.087	  4.278	3.692	 -5.944	 -5.780	 0.741	 0.955	 0.847	    23.05	 0.2973	   0.000	 3.31e-01
 7.5	iso	r	  9.427	0.014	  9.087	  4.278	3.690	 -5.944	 -5.775	 0.750	 0.963	 0.841	    22.74	 0.2939	   0.000	 3.31e-01
 7.5	iso	r	  9.427	0.014	  9.088	  4.277	3.689	 -5.943	 -5.769	 0.760	 0.971	 0.836	    22.42	 0.2906	   0.000	 3.31e-01
 7.5	iso	r	  9.427	0.014	  9.088	  4.277	3.688	 -5.943	 -5.764	 0.769	 0.979	 0.830	    22.11	 0.2872	   0.000	 3.31e-01
 7.5	iso	r	  9.427	0.014	  9.088	  4.277	3.686	 -5.943	 -5.758	 0.778	 0.987	 0.824	    21.79	 0.2838	   0.000	 3.31e-01
 7.5	iso	r	  9.428	0.014	  9.088	  4.277	3.685	 -5.942	 -5.752	 0.788	 0.995	 0.819	    21.48	 0.2805	   0.000	 3.31e-01
 7.5	iso	r	  9.428	0.014	  9.088	  4.277	3.684	 -5.942	 -5.747	 0.797	 1.003	 0.813	    21.16	 0.2771	   0.000	 3.31e-01
 7.5	iso	r	  9.428	0.014	  9.088	  4.277	3.682	 -5.942	 -5.741	 0.806	 1.011	 0.808	    20.85	 0.2737	   0.000	 3.31e-01
 7.5	iso	r	  9.428	0.014	  9.088	  4.276	3.681	 -5.941	 -5.735	 0.816	 1.019	 0.802	    20.53	 0.2704	   0.000	 3.31e-01
 7.5	iso	r	  9.428	0.014	  9.088	  4.276	3.679	 -5.941	 -5.730	 0.825	 1.027	 0.796	    20.22	 0.2670	   0.000	 3.31e-01
 7.5	iso	r	  9.429	0.014	  9.088	  4.276	3.678	 -5.941	 -5.724	 0.834	 1.035	 0.791	    19.90	 0.2636	   0.000	 3.31e-01
 7.5	iso	r	  9.429	0.014	  9.088	  4.276	3.676	 -5.940	 -5.717	 0.845	 1.043	 0.785	    19.59	 0.2603	   0.000	 3.31e-01
 7.5	iso	r	  9.429	0.014	  9.088	  4.276	3.675	 -5.940	 -5.708	 0.860	 1.051	 0.779	    19.27	 0.2569	   0.000	 3.31e-01
 7.5	iso	r	  9.429	0.014	  9.088	  4.276	3.674	 -5.940	 -5.699	 0.875	 1.059	 0.774	    18.96	 0.2536	   0.000	 3.31e-01
 7.5	iso	r	  9.430	0.014	  9.088	  4.276	3.672	 -5.939	 -5.690	 0.889	 1.067	 0.768	    18.64	 0.2502	   0.000	 3.31e-01
 7.5	iso	r	  9.430	0.014	  9.088	  4.276	3.671	 -5.939	 -5.681	 0.904	 1.075	 0.763	    18.32	 0.2468	   0.000	 3.31e-01
 7.5	iso	r	  9.430	0.014	  9.088	  4.275	3.670	 -5.939	 -5.672	 0.918	 1.083	 0.757	    18.01	 0.2435	   0.000	 3.31e-01
 7.5	iso	r	  9.430	0.014	  9.088	  4.275	3.668	 -5.938	 -5.663	 0.933	 1.091	 0.752	    17.69	 0.2401	   0.000	 3.31e-01
 7.5	iso	r	  9.431	0.014	  9.088	  4.275	3.667	 -5.938	 -5.654	 0.948	 1.099	 0.746	    17.38	 0.2367	   0.000	 3.31e-01
 7.5	iso	r	  9.431	0.014	  9.088	  4.275	3.665	 -5.938	 -5.645	 0.962	 1.107	 0.740	    17.06	 0.2334	   0.000	 3.31e-01
 7.5	iso	r	  9.431	0.014	  9.088	  4.275	3.664	 -5.937	 -5.636	 0.977	 1.115	 0.735	    16.75	 0.2300	   0.000	 3.31e-01
 7.5	iso	r	  9.431	0.014	  9.088	  4.275	3.662	 -5.937	 -5.627	 0.992	 1.123	 0.729	    16.43	 0.2266	   0.000	 3.31e-01
 7.5	iso	r	  9.432	0.014	  9.088	  4.275	3.661	 -5.936	 -5.618	 1.006	 1.131	 0.724	    16.12	 0.2233	   0.000	 3.31e-01
 7.5	iso	r	  9.432	0.014	  9.088	  4.274	3.660	 -5.936	 -5.609	 1.021	 1.139	 0.718	    15.80	 0.2199	   0.000	 3.31e-01
 7.5	iso	r	  9.432	0.014	  9.088	  4.274	3.658	 -5.936	 -5.600	 1.036	 1.147	 0.712	    15.49	 0.2166	   0.000	 3.31e-01
 7.5	iso	r	  9.432	0.014	  9.088	  4.274	3.657	 -5.936	 -5.591	 1.050	 1.155	 0.707	    15.17	 0.2132	   0.000	 3.31e-01
 7.5	iso	r	  9.433	0.014	  9.088	  4.274	3.656	 -5.935	 -5.583	 1.064	 1.163	 0.701	    14.85	 0.2098	   0.000	 3.31e-01
 7.5	iso	r	  9.433	0.014	  9.088	  4.274	3.654	 -5.935	 -5.576	 1.075	 1.171	 0.696	    14.54	 0.2065	   0.000	 3.31e-01
 7.5	iso	r	  9.433	0.014	  9.088	  4.274	3.653	 -5.934	 -5.570	 1.086	 1.179	 0.690	    14.22	 0.2031	   0.000	 3.31e-01
 7.5	iso	r	  9.433	0.014	  9.088	  4.274	3.651	 -5.934	 -5.563	 1.097	 1.187	 0.685	    13.91	 0.1997	   0.000	 3.31e-01
 7.5	iso	r	  9.433	0.014	  9.089	  4.274	3.650	 -5.934	 -5.556	 1.108	 1.195	 0.679	    13.59	 0.1964	   0.000	 3.31e-01
 7.5	iso	r	  9.434	0.014	  9.089	  4.273	3.649	 -5.934	 -5.549	 1.119	 1.203	 0.673	    13.28	 0.1930	   0.000	 3.31e-01
 7.5	iso	r	  9.434	0.014	  9.089	  4.273	3.647	 -5.933	 -5.543	 1.130	 1.212	 0.668	    12.96	 0.1896	   0.000	 3.31e-01
 7.5	iso	r	  9.434	0.014	  9.089	  4.273	3.646	 -5.933	 -5.536	 1.141	 1.220	 0.662	    12.65	 0.1863	   0.000	 3.31e-01
 7.5	iso	r	  9.434	0.014	  9.089	  4.273	3.644	 -5.932	 -5.529	 1.152	 1.228	 0.657	    12.33	 0.1829	   0.000	 3.31e-01
 7.5	iso	r	  9.435	0.014	  9.089	  4.273	3.643	 -5.932	 -5.522	 1.163	 1.236	 0.651	    12.02	 0.1795	   0.000	 3.31e-01
 7.5	iso	r	  9.435	0.014	  9.089	  4.273	3.642	 -5.932	 -5.516	 1.174	 1.244	 0.646	    11.70	 0.1762	   0.000	 3.31e-01
 7.5	iso	r	  9.435	0.014	  9.089	  4.273	3.640	 -5.931	 -5.509	 1.185	 1.252	 0.640	    11.38	 0.1728	   0.000	 3.31e-01
 7.5	iso	r	  9.435	0.014	  9.089	  4.272	3.639	 -5.931	 -5.502	 1.196	 1.260	 0.635	    11.07	 0.1694	   0.000	 3.31e-01
 7.5	iso	r	  9.436	0.014	  9.089	  4.272	3.637	 -5.931	 -5.495	 1.207	 1.269	 0.629	    10.75	 0.1661	   0.000	 3.31e-01
 7.5	iso	r	  9.436	0.014	  9.089	  4.272	3.636	 -5.930	 -5.489	 1.218	 1.277	 0.623	    10.44	 0.1627	   0.000	 3.31e-01
 7.5	iso	r	  9.436	0.014	  9.089	  4.272	3.635	 -5.930	 -5.482	 1.230	 1.285	 0.618	    10.12	 0.1593	   0.000	 3.31e-01
 7.5	iso	r	  9.436	0.014	  9.089	  4.272	3.633	 -5.930	 -5.475	 1.241	 1.293	 0.612	     9.81	 0.1560	   0.000	 3.31e-01
 7.5	iso	r	  9.437	0.014	  9.089	  4.272	3.632	 -5.929	 -5.468	 1.252	 1.301	 0.607	     9.49	 0.1526	   0.000	 3.31e-01
 7.5	iso	r	  9.437	0.014	  9.089	  4.272	3.630	 -5.929	 -5.457	 1.269	 1.309	 0.601	     9.18	 0.1492	   0.000	 3.31e-01
 7.5	iso	r	  9.437	0.014	  9.089	  4.272	3.629	 -5.929	 -5.445	 1.286	 1.317	 0.596	     8.86	 0.1459	   0.000	 3.31e-01
 7.5	iso	r	  9.437	0.014	  9.089	  4.271	3.628	 -5.928	 -5.434	 1.302	 1.324	 0.590	     8.55	 0.1425	   0.000	 3.31e-01
 7.5	iso	r	  9.438	0.014	  9.089	  4.271	3.626	 -5.928	 -5.423	 1.319	 1.332	 0.585	     8.23	 0.1392	   0.000	 3.31e-01
 7.5	iso	r	  9.438	0.014	  9.089	  4.271	3.625	 -5.928	 -5.412	 1.336	 1.340	 0.579	     7.91	 0.1358	   0.000	 3.31e-01
 7.5	iso	r	  9.438	0.014	  9.089	  4.271	3.623	 -5.927	 -5.401	 1.352	 1.348	 0.574	     7.60	 0.1324	   0.000	 3.31e-01
 7.5	iso	r	  9.438	0.014	  9.089	  4.271	3.622	 -5.927	 -5.389	 1.369	 1.356	 0.568	     7.28	 0.1291	   0.000	 3.31e-01
 7.5	iso	r	  9.438	0.014	  9.089	  4.271	3.621	 -5.927	 -5.378	 1.386	 1.363	 0.563	     6.97	 0.1257	   0.000	 3.31e-01
 7.5	iso	r	  9.439	0.014	  9.089	  4.270	3.619	 -5.926	 -5.367	 1.402	 1.371	 0.557	     6.65	 0.1223	   0.000	 3.31e-01
 7.5	iso	r	  9.439	0.014	  9.089	  4.270	3.618	 -5.926	 -5.356	 1.419	 1.379	 0.552	     6.34	 0.1190	   0.000	 3.31e-01
 7.5	iso	r	  9.439	0.014	  9.089	  4.270	3.616	 -5.926	 -5.344	 1.436	 1.386	 0.546	     6.02	 0.1156	   0.000	 3.31e-01
 7.5	iso	r	  9.439	0.014	  9.089	  4.270	3.615	 -5.925	 -5.333	 1.452	 1.394	 0.540	     5.70	 0.1122	   0.000	 3.31e-01
 7.5	iso	r	  9.440	0.014	  9.089	  4.270	3.614	 -5.925	 -5.322	 1.469	 1.402	 0.535	     5.39	 0.1089	   0.000	 3.31e-01
 7.5	iso	r	  9.440	0.014	  9.089	  4.270	3.612	 -5.925	 -5.311	 1.486	 1.410	 0.529	     5.07	 0.1055	   0.000	 3.31e-01
 7.5	iso	r	  9.440	0.014	  9.090	  4.270	3.611	 -5.924	 -5.300	 1.502	 1.418	 0.524	     4.76	 0.1021	   0.000	 3.31e-01
 7.5	iso	r	  9.440	0.014	  9.090	  4.270	3.609	 -5.924	 -5.288	 1.519	 1.425	 0.518	     4.44	 0.0988	   0.000	 3.31e-01
 7.5	iso	r	  9.441	0.014	  9.089	  4.269	3.608	 -5.922	 -5.278	 1.531	 1.431	 0.515	     4.25	 0.0958	   0.000	 3.31e-01
 7.5	iso	r	  9.442	0.014	  9.088	  4.267	3.607	 -5.917	 -5.263	 1.548	 1.439	 0.511	     4.06	 0.0915	   0.000	 3.31e-01
 7.5	iso	r	  9.443	0.014	  9.088	  4.265	3.606	 -5.912	 -5.248	 1.564	 1.446	 0.508	     3.86	 0.0871	   0.000	 3.31e-01
 7.5	iso	r	  9.444	0.014	  9.087	  4.263	3.604	 -5.908	 -5.231	 1.578	 1.454	 0.504	     3.66	 0.0828	   0.000	 3.31e-01
 7.5	iso	r	  9.445	0.014	  9.086	  4.261	3.603	 -5.903	 -5.212	 1.589	 1.461	 0.500	     3.46	 0.0785	   0.000	 3.31e-01
 7.5	iso	r	  9.446	0.014	  9.085	  4.259	3.602	 -5.898	 -5.194	 1.600	 1.468	 0.497	     3.27	 0.0741	   0.000	 3.31e-01
 7.5	iso	r	  9.447	0.014	  9.084	  4.257	3.600	 -5.894	 -5.176	 1.611	 1.475	 0.493	     3.07	 0.0698	   0.000	 3.31e-01
 7.5	iso	r	  9.448	0.014	  9.083	  4.256	3.599	 -5.889	 -5.158	 1.622	 1.482	 0.489	     2.87	 0.0654	   0.000	 3.31e-01
 7.5	iso	r	  9.448	0.014	  9.082	  4.254	3.598	 -5.884	 -5.139	 1.633	 1.490	 0.486	     2.67	 0.0611	   0.000	 3.31e-01
 7.5	iso	r	  9.449	0.014	  9.082	  4.252	3.596	 -5.879	 -5.121	 1.644	 1.497	 0.482	     2.48	 0.0567	   0.000	 3.31e-01
 7.5	iso	r	  9.450	0.014	  9.081	  4.250	3.595	 -5.875	 -5.102	 1.655	 1.504	 0.478	     2.28	 0.0524	   0.000	 3.31e-01
 7.5	iso	r	  9.451	0.014	  9.080	  4.248	3.593	 -5.870	 -5.084	 1.666	 1.511	 0.475	     2.08	 0.0481	   0.000	 3.31e-01
 7.5	iso	r	  9.452	0.014	  9.079	  4.246	3.592	 -5.865	 -5.066	 1.677	 1.519	 0.471	     1.88	 0.0437	   0.000	 3.31e-01
 7.5	iso	r	  9.453	0.014	  9.078	  4.244	3.591	 -5.860	 -5.047	 1.688	 1.526	 0.468	     1.69	 0.0394	   0.000	 3.31e-01
 7.5	iso	r	  9.454	0.014	  9.077	  4.242	3.589	 -5.856	 -5.029	 1.699	 1.533	 0.464	     1.49	 0.0350	   0.000	 3.31e-01
