#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:13:34 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:13:34	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.8	iso	r	  6.752	0.014	  6.662	  3.774	3.871	 -4.684	 -4.820	 0.220	 0.259	 1.950	    51.91	 0.5277	   0.000	 3.21e-01
 7.8	iso	r	  6.756	0.014	  6.665	  3.777	3.868	 -4.692	 -4.827	 0.226	 0.266	 1.937	    51.20	 0.5253	   0.000	 3.21e-01
 7.8	iso	r	  6.760	0.014	  6.668	  3.780	3.866	 -4.699	 -4.834	 0.231	 0.272	 1.924	    50.50	 0.5230	   0.000	 3.21e-01
 7.8	iso	r	  6.761	0.014	  6.669	  3.780	3.865	 -4.701	 -4.835	 0.233	 0.274	 1.921	    50.32	 0.5224	   0.000	 3.21e-01
 7.8	iso	r	  6.762	0.014	  6.670	  3.780	3.862	 -4.701	 -4.834	 0.240	 0.283	 1.908	    49.66	 0.5196	   0.000	 3.21e-01
 7.8	iso	r	  6.763	0.014	  6.670	  3.780	3.859	 -4.700	 -4.833	 0.248	 0.292	 1.895	    49.08	 0.5177	   0.000	 3.21e-01
 7.8	iso	r	  6.763	0.014	  6.671	  3.780	3.856	 -4.700	 -4.832	 0.254	 0.299	 1.886	    48.67	 0.5165	   0.000	 3.21e-01
 7.8	iso	r	  6.764	0.014	  6.671	  3.780	3.854	 -4.699	 -4.831	 0.259	 0.305	 1.877	    48.26	 0.5151	   0.000	 3.21e-01
 7.8	iso	r	  6.764	0.014	  6.672	  3.779	3.852	 -4.698	 -4.829	 0.264	 0.312	 1.868	    47.97	 0.5149	   0.000	 3.21e-01
 7.8	iso	r	  6.765	0.014	  6.672	  3.779	3.849	 -4.697	 -4.828	 0.270	 0.318	 1.858	    47.65	 0.5143	   0.000	 3.21e-01
 7.8	iso	r	  6.765	0.014	  6.672	  3.778	3.847	 -4.696	 -4.826	 0.276	 0.326	 1.848	    47.22	 0.5127	   0.000	 3.21e-01
 7.8	iso	r	  6.766	0.014	  6.673	  3.778	3.844	 -4.694	 -4.823	 0.282	 0.333	 1.838	    46.73	 0.5109	   0.000	 3.21e-01
 7.8	iso	r	  6.766	0.014	  6.673	  3.777	3.841	 -4.693	 -4.819	 0.288	 0.343	 1.827	    46.19	 0.5089	   0.000	 3.21e-01
 7.8	iso	r	  6.767	0.014	  6.673	  3.777	3.840	 -4.692	 -4.816	 0.292	 0.348	 1.821	    45.96	 0.5078	   0.000	 3.21e-01
 7.8	iso	r	  6.767	0.014	  6.673	  3.776	3.838	 -4.691	 -4.814	 0.295	 0.353	 1.815	    45.72	 0.5068	   0.000	 3.21e-01
 7.8	iso	r	  6.767	0.014	  6.673	  3.776	3.836	 -4.690	 -4.812	 0.298	 0.358	 1.809	    45.43	 0.5057	   0.000	 3.21e-01
 7.8	iso	r	  6.767	0.014	  6.674	  3.776	3.835	 -4.689	 -4.809	 0.302	 0.363	 1.803	    45.13	 0.5045	   0.000	 3.21e-01
 7.8	iso	r	  6.767	0.014	  6.674	  3.775	3.833	 -4.688	 -4.806	 0.306	 0.369	 1.796	    44.84	 0.5033	   0.000	 3.21e-01
 7.8	iso	r	  6.768	0.014	  6.674	  3.775	3.831	 -4.687	 -4.804	 0.309	 0.374	 1.790	    44.55	 0.5022	   0.000	 3.21e-01
 7.8	iso	r	  6.768	0.014	  6.674	  3.774	3.830	 -4.686	 -4.801	 0.313	 0.380	 1.783	    44.27	 0.5010	   0.000	 3.21e-01
 7.8	iso	r	  6.768	0.014	  6.674	  3.774	3.828	 -4.685	 -4.798	 0.317	 0.386	 1.777	    43.97	 0.4997	   0.000	 3.21e-01
 7.8	iso	r	  6.768	0.014	  6.674	  3.774	3.826	 -4.684	 -4.796	 0.320	 0.392	 1.770	    43.68	 0.4983	   0.000	 3.21e-01
 7.8	iso	r	  6.769	0.014	  6.675	  3.773	3.824	 -4.683	 -4.793	 0.324	 0.397	 1.763	    43.39	 0.4970	   0.000	 3.21e-01
 7.8	iso	r	  6.769	0.014	  6.675	  3.772	3.822	 -4.681	 -4.790	 0.328	 0.404	 1.756	    43.09	 0.4959	   0.000	 3.21e-01
 7.8	iso	r	  6.769	0.014	  6.675	  3.772	3.821	 -4.680	 -4.786	 0.333	 0.410	 1.749	    42.79	 0.4949	   0.000	 3.21e-01
 7.8	iso	r	  6.769	0.014	  6.675	  3.771	3.818	 -4.679	 -4.783	 0.337	 0.417	 1.741	    42.52	 0.4946	   0.000	 3.21e-01
 7.8	iso	r	  6.770	0.014	  6.675	  3.771	3.816	 -4.677	 -4.780	 0.342	 0.424	 1.732	    42.26	 0.4945	   0.000	 3.21e-01
 7.8	iso	r	  6.770	0.014	  6.676	  3.770	3.814	 -4.676	 -4.776	 0.346	 0.430	 1.725	    42.06	 0.4949	   0.000	 3.21e-01
 7.8	iso	r	  6.771	0.014	  6.676	  3.770	3.812	 -4.676	 -4.774	 0.350	 0.437	 1.718	    41.96	 0.4961	   0.000	 3.21e-01
 7.8	iso	r	  6.772	0.014	  6.677	  3.770	3.810	 -4.675	 -4.772	 0.354	 0.443	 1.710	    41.85	 0.4973	   0.000	 3.21e-01
 7.8	iso	r	  6.773	0.014	  6.678	  3.770	3.808	 -4.674	 -4.769	 0.359	 0.450	 1.703	    41.73	 0.4986	   0.000	 3.21e-01
 7.8	iso	r	  6.773	0.014	  6.678	  3.769	3.806	 -4.673	 -4.766	 0.363	 0.456	 1.696	    41.47	 0.4977	   0.000	 3.21e-01
 7.8	iso	r	  6.774	0.014	  6.678	  3.768	3.804	 -4.671	 -4.762	 0.368	 0.463	 1.687	    41.03	 0.4953	   0.000	 3.21e-01
 7.8	iso	r	  6.774	0.014	  6.678	  3.768	3.802	 -4.669	 -4.758	 0.373	 0.471	 1.678	    40.58	 0.4927	   0.000	 3.21e-01
 7.8	iso	r	  6.774	0.014	  6.679	  3.767	3.799	 -4.667	 -4.753	 0.378	 0.480	 1.668	    40.07	 0.4892	   0.000	 3.21e-01
 7.8	iso	r	  6.774	0.014	  6.679	  3.766	3.797	 -4.665	 -4.748	 0.384	 0.488	 1.658	    39.57	 0.4858	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.765	3.794	 -4.663	 -4.744	 0.390	 0.497	 1.648	    39.06	 0.4824	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.764	3.791	 -4.660	 -4.738	 0.396	 0.507	 1.638	    38.55	 0.4792	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.764	3.790	 -4.659	 -4.734	 0.399	 0.512	 1.632	    38.29	 0.4775	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.763	3.788	 -4.658	 -4.731	 0.402	 0.517	 1.627	    38.03	 0.4759	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.763	3.787	 -4.657	 -4.728	 0.405	 0.522	 1.622	    37.77	 0.4743	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.762	3.786	 -4.656	 -4.724	 0.408	 0.528	 1.616	    37.50	 0.4726	   0.000	 3.21e-01
 7.8	iso	r	  6.775	0.014	  6.679	  3.762	3.784	 -4.654	 -4.721	 0.411	 0.533	 1.611	    37.23	 0.4710	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.679	  3.761	3.782	 -4.653	 -4.718	 0.414	 0.539	 1.605	    36.97	 0.4694	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.761	3.781	 -4.652	 -4.714	 0.418	 0.544	 1.599	    36.70	 0.4677	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.760	3.780	 -4.651	 -4.711	 0.421	 0.550	 1.594	    36.41	 0.4659	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.760	3.778	 -4.649	 -4.707	 0.424	 0.556	 1.588	    36.12	 0.4641	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.759	3.776	 -4.648	 -4.703	 0.428	 0.561	 1.582	    35.84	 0.4623	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.759	3.775	 -4.646	 -4.700	 0.431	 0.567	 1.576	    35.55	 0.4605	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.758	3.773	 -4.645	 -4.696	 0.434	 0.573	 1.571	    35.26	 0.4586	   0.000	 3.21e-01
 7.8	iso	r	  6.776	0.014	  6.680	  3.757	3.772	 -4.644	 -4.692	 0.438	 0.579	 1.564	    34.96	 0.4566	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.680	  3.757	3.770	 -4.642	 -4.688	 0.442	 0.585	 1.558	    34.66	 0.4546	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.680	  3.756	3.768	 -4.640	 -4.684	 0.445	 0.592	 1.551	    34.36	 0.4525	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.680	  3.756	3.766	 -4.639	 -4.680	 0.449	 0.598	 1.545	    34.06	 0.4505	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.680	  3.755	3.765	 -4.637	 -4.674	 0.453	 0.605	 1.539	    33.75	 0.4484	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.680	  3.754	3.763	 -4.636	 -4.669	 0.456	 0.613	 1.532	    33.43	 0.4461	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.680	  3.754	3.761	 -4.634	 -4.663	 0.461	 0.621	 1.525	    33.09	 0.4437	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.681	  3.753	3.759	 -4.632	 -4.657	 0.465	 0.630	 1.517	    32.76	 0.4412	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.681	  3.752	3.757	 -4.631	 -4.652	 0.469	 0.638	 1.510	    32.42	 0.4387	   0.000	 3.21e-01
 7.8	iso	r	  6.777	0.014	  6.681	  3.752	3.755	 -4.629	 -4.646	 0.473	 0.646	 1.503	    32.08	 0.4363	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.751	3.753	 -4.628	 -4.640	 0.477	 0.655	 1.496	    31.74	 0.4338	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.750	3.751	 -4.626	 -4.634	 0.482	 0.664	 1.488	    31.39	 0.4311	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.750	3.749	 -4.624	 -4.628	 0.486	 0.673	 1.480	    31.04	 0.4284	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.749	3.747	 -4.623	 -4.622	 0.491	 0.682	 1.472	    30.68	 0.4257	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.748	3.745	 -4.621	 -4.616	 0.495	 0.690	 1.465	    30.33	 0.4230	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.748	3.743	 -4.619	 -4.610	 0.500	 0.699	 1.457	    29.98	 0.4203	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.747	3.741	 -4.618	 -4.602	 0.508	 0.709	 1.449	    29.60	 0.4173	   0.000	 3.21e-01
 7.8	iso	r	  6.778	0.014	  6.681	  3.746	3.739	 -4.616	 -4.593	 0.518	 0.720	 1.440	    29.21	 0.4141	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.681	  3.746	3.736	 -4.614	 -4.585	 0.527	 0.731	 1.432	    28.81	 0.4109	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.681	  3.745	3.734	 -4.612	 -4.576	 0.537	 0.742	 1.423	    28.41	 0.4077	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.681	  3.744	3.732	 -4.610	 -4.568	 0.547	 0.752	 1.414	    28.02	 0.4046	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.682	  3.743	3.730	 -4.608	 -4.559	 0.556	 0.763	 1.406	    27.62	 0.4014	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.682	  3.742	3.727	 -4.606	 -4.550	 0.566	 0.775	 1.397	    27.20	 0.3978	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.682	  3.742	3.725	 -4.604	 -4.540	 0.577	 0.787	 1.387	    26.76	 0.3936	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.682	  3.741	3.722	 -4.602	 -4.531	 0.588	 0.800	 1.377	    26.31	 0.3895	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.682	  3.740	3.719	 -4.599	 -4.521	 0.600	 0.812	 1.367	    25.87	 0.3853	   0.000	 3.21e-01
 7.8	iso	r	  6.779	0.014	  6.682	  3.739	3.717	 -4.597	 -4.511	 0.611	 0.825	 1.357	    25.42	 0.3812	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.738	3.714	 -4.595	 -4.501	 0.622	 0.837	 1.347	    24.98	 0.3770	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.737	3.711	 -4.593	 -4.491	 0.633	 0.850	 1.337	    24.54	 0.3729	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.736	3.709	 -4.590	 -4.481	 0.645	 0.863	 1.327	    24.06	 0.3683	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.735	3.706	 -4.587	 -4.469	 0.657	 0.877	 1.315	    23.55	 0.3630	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.734	3.703	 -4.585	 -4.458	 0.673	 0.893	 1.304	    23.03	 0.3578	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.733	3.700	 -4.582	 -4.447	 0.690	 0.910	 1.293	    22.52	 0.3525	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.732	3.697	 -4.579	 -4.434	 0.709	 0.928	 1.282	    22.00	 0.3472	   0.000	 3.21e-01
 7.8	iso	r	  6.780	0.014	  6.682	  3.731	3.694	 -4.576	 -4.420	 0.729	 0.945	 1.270	    21.49	 0.3420	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.729	3.690	 -4.573	 -4.404	 0.750	 0.963	 1.258	    20.90	 0.3353	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.728	3.687	 -4.569	 -4.387	 0.773	 0.983	 1.246	    20.25	 0.3275	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.726	3.684	 -4.565	 -4.370	 0.796	 1.002	 1.233	    19.60	 0.3198	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.724	3.680	 -4.561	 -4.353	 0.819	 1.022	 1.221	    18.95	 0.3120	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.723	3.677	 -4.557	 -4.335	 0.844	 1.042	 1.208	    18.30	 0.3042	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.721	3.673	 -4.553	 -4.310	 0.880	 1.062	 1.195	    17.65	 0.2964	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.719	3.670	 -4.547	 -4.282	 0.916	 1.082	 1.183	    16.83	 0.2846	   0.000	 3.21e-01
 7.8	iso	r	  6.781	0.014	  6.683	  3.716	3.666	 -4.540	 -4.253	 0.954	 1.102	 1.171	    15.96	 0.2719	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.714	3.663	 -4.534	 -4.225	 0.990	 1.122	 1.159	    15.10	 0.2591	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.711	3.659	 -4.527	 -4.196	 1.028	 1.142	 1.147	    14.24	 0.2463	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.708	3.656	 -4.521	 -4.169	 1.064	 1.163	 1.135	    13.37	 0.2335	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.706	3.652	 -4.514	 -4.146	 1.092	 1.183	 1.122	    12.51	 0.2207	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.702	3.650	 -4.504	 -4.125	 1.110	 1.197	 1.116	    11.75	 0.2079	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.698	3.647	 -4.494	 -4.105	 1.128	 1.210	 1.111	    11.00	 0.1951	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.694	3.645	 -4.484	 -4.085	 1.146	 1.223	 1.106	    10.25	 0.1823	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.690	3.643	 -4.474	 -4.064	 1.164	 1.236	 1.100	     9.50	 0.1695	   0.000	 3.21e-01
 7.8	iso	r	  6.782	0.014	  6.683	  3.686	3.641	 -4.464	 -4.044	 1.181	 1.249	 1.095	     8.76	 0.1567	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.682	3.638	 -4.454	 -4.024	 1.199	 1.262	 1.090	     8.01	 0.1439	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.678	3.636	 -4.444	 -4.004	 1.216	 1.275	 1.085	     7.31	 0.1319	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.673	3.635	 -4.432	 -3.985	 1.227	 1.283	 1.084	     6.97	 0.1258	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.668	3.633	 -4.419	 -3.966	 1.239	 1.292	 1.083	     6.63	 0.1196	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.663	3.632	 -4.407	 -3.947	 1.250	 1.300	 1.082	     6.29	 0.1135	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.658	3.631	 -4.395	 -3.924	 1.267	 1.308	 1.081	     5.95	 0.1073	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.653	3.629	 -4.382	 -3.900	 1.284	 1.316	 1.080	     5.61	 0.1012	   0.000	 3.21e-01
 7.8	iso	r	  6.783	0.014	  6.684	  3.648	3.628	 -4.370	 -3.877	 1.301	 1.324	 1.079	     5.27	 0.0950	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.643	3.626	 -4.358	 -3.854	 1.319	 1.332	 1.078	     4.95	 0.0894	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.640	3.625	 -4.349	 -3.833	 1.336	 1.340	 1.076	     4.73	 0.0854	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.636	3.623	 -4.340	 -3.812	 1.354	 1.348	 1.073	     4.51	 0.0814	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.632	3.622	 -4.331	 -3.792	 1.372	 1.357	 1.071	     4.29	 0.0775	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.629	3.620	 -4.322	 -3.771	 1.390	 1.365	 1.069	     4.06	 0.0735	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.625	3.619	 -4.313	 -3.750	 1.407	 1.373	 1.066	     3.84	 0.0695	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.684	  3.624	3.617	 -4.309	 -3.734	 1.426	 1.382	 1.062	     3.66	 0.0663	   0.000	 3.21e-01
 7.8	iso	r	  6.784	0.014	  6.685	  3.624	3.616	 -4.311	 -3.724	 1.444	 1.390	 1.055	     3.52	 0.0640	   0.000	 3.21e-01
 7.8	iso	r	  6.785	0.014	  6.685	  3.626	3.614	 -4.315	 -3.718	 1.460	 1.398	 1.048	     3.40	 0.0621	   0.000	 3.21e-01
 7.8	iso	r	  6.785	0.014	  6.685	  3.628	3.613	 -4.320	 -3.712	 1.476	 1.405	 1.041	     3.30	 0.0604	   0.000	 3.21e-01
 7.8	iso	r	  6.785	0.014	  6.685	  3.630	3.612	 -4.326	 -3.711	 1.487	 1.410	 1.034	     3.21	 0.0591	   0.000	 3.21e-01
 7.8	iso	r	  6.785	0.014	  6.685	  3.635	3.610	 -4.338	 -3.710	 1.507	 1.420	 1.023	     3.07	 0.0568	   0.000	 3.21e-01
 7.8	iso	r	  6.785	0.014	  6.685	  3.640	3.609	 -4.349	 -3.711	 1.522	 1.427	 1.014	     2.97	 0.0552	   0.000	 3.21e-01
 7.8	iso	r	  6.786	0.014	  6.685	  3.645	3.608	 -4.363	 -3.714	 1.540	 1.435	 1.002	     2.84	 0.0532	   0.000	 3.21e-01
 7.8	iso	r	  6.786	0.014	  6.685	  3.649	3.607	 -4.373	 -3.715	 1.553	 1.441	 0.993	     2.75	 0.0518	   0.000	 3.21e-01
 7.8	iso	r	  6.787	0.014	  6.686	  3.653	3.605	 -4.383	 -3.717	 1.567	 1.448	 0.985	     2.67	 0.0505	   0.000	 3.21e-01
 7.8	iso	r	  6.787	0.014	  6.686	  3.659	3.604	 -4.396	 -3.719	 1.578	 1.454	 0.975	     2.59	 0.0492	   0.000	 3.21e-01
 7.8	iso	r	  6.788	0.014	  6.686	  3.666	3.603	 -4.414	 -3.726	 1.586	 1.459	 0.964	     2.48	 0.0476	   0.000	 3.21e-01
 7.8	iso	r	  6.788	0.014	  6.686	  3.676	3.602	 -4.439	 -3.735	 1.600	 1.468	 0.947	     2.36	 0.0458	   0.000	 3.21e-01
 7.8	iso	r	  6.788	0.014	  6.686	  3.684	3.600	 -4.459	 -3.742	 1.610	 1.475	 0.934	     2.29	 0.0448	   0.000	 3.21e-01
 7.8	iso	r	  6.789	0.014	  6.687	  3.700	3.599	 -4.499	 -3.764	 1.624	 1.484	 0.911	     2.20	 0.0435	   0.000	 3.21e-01
 7.8	iso	r	  6.789	0.014	  6.687	  3.717	3.597	 -4.542	 -3.789	 1.639	 1.494	 0.887	     2.10	 0.0421	   0.000	 3.21e-01
 7.8	iso	r	  6.789	0.014	  6.687	  3.725	3.596	 -4.563	 -3.803	 1.645	 1.498	 0.875	     2.05	 0.0414	   0.000	 3.21e-01
 7.8	iso	r	  6.790	0.014	  6.687	  3.721	3.596	 -4.553	 -3.797	 1.642	 1.496	 0.881	     2.06	 0.0415	   0.000	 3.21e-01
 7.8	iso	r	  6.791	0.014	  6.687	  3.734	3.595	 -4.585	 -3.813	 1.655	 1.504	 0.862	     1.97	 0.0403	   0.000	 3.21e-01
 7.8	iso	r	  6.791	0.014	  6.688	  3.747	3.593	 -4.616	 -3.828	 1.668	 1.512	 0.842	     1.89	 0.0391	   0.000	 3.21e-01
 7.8	iso	r	  6.792	0.014	  6.687	  3.764	3.592	 -4.660	 -3.855	 1.682	 1.522	 0.818	     1.83	 0.0382	   0.000	 3.21e-01
 7.8	iso	r	  6.792	0.014	  6.687	  3.785	3.590	 -4.713	 -3.890	 1.696	 1.531	 0.790	     1.77	 0.0375	   0.000	 3.21e-01
 7.8	iso	r	  6.793	0.014	  6.687	  3.806	3.588	 -4.765	 -3.924	 1.711	 1.540	 0.762	     1.72	 0.0368	   0.000	 3.21e-01
 7.8	iso	r	  6.793	0.014	  6.687	  3.827	3.586	 -4.818	 -3.956	 1.724	 1.550	 0.733	     1.67	 0.0361	   0.000	 3.21e-01
 7.8	iso	r	  6.794	0.014	  6.687	  3.848	3.584	 -4.870	 -3.988	 1.736	 1.558	 0.705	     1.62	 0.0354	   0.000	 3.21e-01
 7.8	iso	r	  6.794	0.014	  6.686	  3.869	3.582	 -4.923	 -4.020	 1.749	 1.568	 0.677	     1.56	 0.0347	   0.000	 3.22e-01
 7.8	iso	r	  6.795	0.014	  6.686	  3.890	3.581	 -4.975	 -4.052	 1.762	 1.576	 0.649	     1.51	 0.0340	   0.000	 3.22e-01
 7.8	iso	r	  6.795	0.014	  6.686	  3.911	3.579	 -5.028	 -4.084	 1.775	 1.586	 0.621	     1.46	 0.0333	   0.000	 3.22e-01
 7.8	iso	r	  6.795	0.014	  6.686	  3.932	3.577	 -5.080	 -4.116	 1.788	 1.594	 0.592	     1.41	 0.0326	   0.000	 3.22e-01
